row ID,International Union for Conservation of Nature Category,Description,SPEC,Species,COU,Country,Unit Code,Unit,PowerCode Code,PowerCode,Value
Row1798,ENDANGERED_IND,Number of endangered indigenous species,FRESHW_F,Freshwater Fish,ESP,Spain,NBR,Number,0,Units,7
Row1799,CRITICAL_IND,Number of critically endangered indigenous species,FRESHW_F,Freshwater Fish,ESP,Spain,NBR,Number,0,Units,9
Row1800,VULNERABLE_IND,Number of vulnerable indigenous species,FRESHW_F,Freshwater Fish,ESP,Spain,NBR,Number,0,Units,19
Row1801,THREATENED_IND,Total number of indigenous threatened species,MAMMAL,Mammals,ESP,Spain,NBR,Number,0,Units,26
Row1802,THREATENED_IND,Total number of indigenous threatened species,BIRD,Birds,ESP,Spain,NBR,Number,0,Units,66
Row1803,THREATENED_IND,Total number of indigenous threatened species,REPTILE,Reptiles,ESP,Spain,NBR,Number,0,Units,19
Row1804,THREATENED_IND,Total number of indigenous threatened species,AMPHIBIAN,Amphibians,ESP,Spain,NBR,Number,0,Units,9
Row1805,THREATENED_IND,Total number of indigenous threatened species,VASCULAR_PLANT,Vascular plants,ESP,Spain,NBR,Number,0,Units,881
Row1806,THREATENED_IND,Total number of indigenous threatened species,FRESHW_F,Freshwater Fish,ESP,Spain,NBR,Number,0,Units,35
Row1807,THREAT_PERCENT,Threatened species as % of known species,MAMMAL,Mammals,ESP,Spain,PC,Percentage,0,Units,14.943
Row1808,THREAT_PERCENT,Threatened species as % of known species,BIRD,Birds,ESP,Spain,PC,Percentage,0,Units,10.296
Row1809,THREAT_PERCENT,Threatened species as % of known species,REPTILE,Reptiles,ESP,Spain,PC,Percentage,0,Units,18.269
Row1810,THREAT_PERCENT,Threatened species as % of known species,AMPHIBIAN,Amphibians,ESP,Spain,PC,Percentage,0,Units,23.077
Row1811,THREAT_PERCENT,Threatened species as % of known species,VASCULAR_PLANT,Vascular plants,ESP,Spain,PC,Percentage,0,Units,11.588
Row1812,THREAT_PERCENT,Threatened species as % of known species,FRESHW_F,Freshwater Fish,ESP,Spain,PC,Percentage,0,Units,42.683
Row1813,TOT_KNOWN,Total number of known species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,141
Row1814,TOT_KNOWN_IND,Total number of indigenous known species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,141
Row1815,ENDANGERED,Number of endangered species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,6
Row1816,CRITICAL,Number of critically endangered species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,6
Row1817,VULNERABLE,Number of vulnerable species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,8
Row1818,THREATENED,Total number of threatened species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,20
Row1819,ENDANGERED_IND,Number of endangered indigenous species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,6
Row1820,CRITICAL_IND,Number of critically endangered indigenous species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,6
Row1821,VULNERABLE_IND,Number of vulnerable indigenous species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,8
Row1822,THREATENED_IND,Total number of indigenous threatened species,MAMMAL,Mammals,SWE,Sweden,NBR,Number,0,Units,14
Row1823,THREATENED_IND,Total number of indigenous threatened species,BIRD,Birds,SWE,Sweden,NBR,Number,0,Units,52
Row1824,THREATENED_IND,Total number of indigenous threatened species,REPTILE,Reptiles,SWE,Sweden,NBR,Number,0,Units,2
Row1825,THREATENED_IND,Total number of indigenous threatened species,AMPHIBIAN,Amphibians,SWE,Sweden,NBR,Number,0,Units,5
Row1826,THREATENED_IND,Total number of indigenous threatened species,FISH_TOT,Fish,SWE,Sweden,NBR,Number,0,Units,20
Row1827,THREAT_PERCENT,Threatened species as % of known species,MAMMAL,Mammals,SWE,Sweden,PC,Percentage,0,Units,21.538
Row1828,THREAT_PERCENT,Threatened species as % of known species,BIRD,Birds,SWE,Sweden,PC,Percentage,0,Units,20.233
Row1829,THREAT_PERCENT,Threatened species as % of known species,REPTILE,Reptiles,SWE,Sweden,PC,Percentage,0,Units,33.333
Row1830,THREAT_PERCENT,Threatened species as % of known species,AMPHIBIAN,Amphibians,SWE,Sweden,PC,Percentage,0,Units,38.462
